provider,spec_file,path,method,operationId,summary,description,has_summary,has_description,has_operationId,deprecated
zendesk,oas.yaml,/api/v2/custom_objects,POST,CreateCustomObject,Create Custom Object,"Creates an object describing all the properties required to create a custom object record
#### Allowed For
* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/custom_objects/{custom_object_key}/access_rules,POST,CreateAccessRule,Create Access Rule,"Creates a new access rule for a custom object.
Access rules define conditions that restrict which records a role can access based on field values or relationships.
#### Allowed For
* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/custom_objects/{custom_object_key}/records/search,POST,FilteredSearchCustomObjectRecords,Filtered Search of Custom Object Records,"Returns an array of custom object records that meet the search and filter criteria. For simple searches limited to only text fields and no complex logic, use the [Search Custom Object Records API](/api-reference/custom-data/custom-objects/custom_object_records/#search-custom-object-records) endpoint.

If the object has a parent field with `cascade_permissions_enabled`, non-admin agents must include a filter on the parent field (for example, `""custom_object_fields.parent_field_key"": { ""$eq"": ""parent_record_id"" }`). Requests without a parent filter return `403 Forbidden`.

Filters can contain either an individual [comparison object](#comparison-object) or an array of filter expressions within logical namespaces. Filter expressions can themselves be either comparison objects or `$and` / `$or` groups, so logical operators can be nested to build complex Boolean queries.

A filter is a JSON object that has the following properties:

| Name      | Type   | Required | Description
| --------- | ------ | -------- | -----------
| ATTRIBUTE | object | no       | A [comparison object](#comparison-object) specifying an attribute value condition to be met for records to match.<br/><br/>Examples are marked below.
| $and      | array  | no       | Array of filter expressions combined with logical AND. Each element may be a comparison object or a nested `$and` / `$or` group.
| $or       | array  | no       | Array of filter expressions combined with logical OR. Each element may be a comparison object or a nested `$and` / `$or` group.

Limits for nested `$and` / `$or` groups:

* Maximum nesting depth: `5` (outermost `$and` / `$or` counts as level 1). Exceeding it returns `422 Invalid Condition`.
* Attribute keys cannot share a level with `$and` / `$or` once the payload contains any `$and` / `$or` nested inside another `$and` / `$or`. The request returns `422 Invalid Condition`; wrap the attribute inside the group instead.

##### Examples

```js
{
  ""filter"": {
    ""custom_object_fields.field_key"": { ""$eq"": ""value"" } // ATTRIBUTE
  }
}
```

```js
{
  ""filter"": {
    ""$or"": [
      { ""custom_object_fields.field_key"": { ""$eq"": ""value"" } }, // ATTRIBUTE
      { ""external_id"": { ""$eq"": ""Record123"" } } // ATTRIBUTE
    ]
  }
}
```

```js
// Nested $and / $or
{
  ""filter"": {
    ""$and"": [
      { ""custom_object_fields.contract_term_months"": { ""$gt"": 5 } },
      {
        ""$or"": [
          { ""custom_object_fields.status"": { ""$eq"": ""active"" } },
          { ""custom_object_fields.status"": { ""$eq"": ""pending"" } }
        ]
      }
    ]
  }
}
```

#### Comparison Object

A comparison object defines a condition a record must meet to be considered a match. The condition is based on an attribute value or object type.

A comparison object is a JSON object that has the following properties:

| Name      | Type          | Required | Description
| --------- | ------------- | -------- | -----------
| FIELD_KEY | string        | yes      | When filtering on a custom field, they must be namedspaced with `custom_object_fields.`. ex. `custom_object_fields.field_key`<br/><br/>When filtering on a standard field, no namespace is required. The following fields are considered standard: `created_at`, `updated_at`, `created_by_user`, `updated_by_user`, `name`, `external_id`
| OPERATOR  | string        | yes      | [Supported operators](/documentation/custom-data/v2/searching-custom-object-records/) vary by the value's data type
| VALUE     | string, array | yes      | The value you're filtering for

* Date values should be in [ISO 8601](https://en.wikipedia.org/wiki/ISO_8601) format.

#### Pagination

* [Cursor pagination](/api-reference/introduction/pagination/#cursor-pagination) only.
* Returns the records sorted by relevancy with page limits. Without a `sort` parameter, only the first 10,000 records are returned. With a `sort` parameter, all records are returned.

#### Allowed For

* Agents
* End users (when an admin [configures](https://support.zendesk.com/hc/en-us/articles/6034260247066) the custom object to be accessible to end users)",true,true,true,false
zendesk,oas.yaml,/api/v2/custom_objects/{custom_object_key}/records/{record_id}/attachments,POST,CreateCustomObjectRecordAttachment,Create Custom Object Record Attachment,"Creates a new attachment associated with a custom object record. The custom object must have the ""allows_attachments"" setting enabled.

#### Allowed For
* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/custom_roles,POST,CreateCustomRole,Create Custom Role,"#### Availability

* Accounts on the Enterprise plan or above

#### Allowed for

* Administrators
* Agents with the `manage_roles` permission",true,true,true,false
zendesk,oas.yaml,/api/v2/custom_statuses,POST,CreateCustomStatus,Create Custom Ticket Status,"Takes a `custom_status` object that specifies the custom ticket status properties to create.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/custom_statuses/{custom_status_id}/ticket_form_statuses,POST,CreateTicketFormStatusesForCustomStatus,Create Ticket Form Statuses for a Custom Status,"Creates one or many tickets form status associations for a custom status.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/deletion_schedules,POST,CreateDeletionSchedule,Create Deletion Schedule,"Creates a new deletion schedule.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/dynamic_content/items,POST,CreateDynamicContent,Create Item,"Create a new content item, with one or more variants in the item's `variants` array. See [Specifying item variants](#specifying-item-variants).

The `default_locale_id` and variant `locale_id` values must be one of the locales the account has active. You can get the list with the [List Locales](/api-reference/ticketing/account-configuration/locales/#list-locales) endpoint.

#### Allowed For

* Admins, Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/dynamic_content/items/{dynamic_content_item_id}/variants,POST,CreateDynamicContentVariant,Create Variant,"You can only create one variant for each locale id. If a locale variant already exists, the request is rejected.

#### Allowed For

* Admins, Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/dynamic_content/items/{dynamic_content_item_id}/variants/create_many,POST,CreateManyDynamicContentVariants,Create Many Variants,"#### Allowed For

* Admins, Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/group_memberships,POST,CreateGroupMembership,Create Membership,"Assigns an agent to a given group.

#### Allowed For

* Admins
* Agents assigned to a custom role with permissions to manage group memberships (Enterprise only)",true,true,true,false
zendesk,oas.yaml,/api/v2/group_slas/policies,POST,CreateGroupSLAPolicy,Create Group SLA Policy,"#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/imports/tickets,POST,TicketImport,Ticket Import,"#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/imports/tickets/create_many,POST,TicketBulkImport,Ticket Bulk Import,"Accepts an array of up to 100 ticket objects.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/it_asset_management/asset_types/{asset_type_id}/fields,POST,CreateItamAssetTypeField,Create Asset Field,"Creates an asset field for an individual asset type.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/it_asset_management/assets,POST,CreateItamAsset,Create Asset,"Creates an asset.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/it_asset_management/assets/search,POST,FilteredSearchItamAssets,Filtered Search of Assets,"Returns an array of assets that meet the complex search and filter criteria. For simple searches limited to text fields, use the [Search Assets API](/api-reference/it-asset-management/assets/#search-assets) endpoint instead.

Filters can contain either an individual [comparison object](#comparison-object) or an array of [comparison objects](#comparison-object) within logical namespaces.

A filter is a JSON object that has the following properties:

| Name      | Type   | Required | Description
| --------- | ------ | -------- | -----------
| ATTRIBUTE | object | no       | A [comparison object](#comparison-object) specifying an attribute value condition to be met for assets to match.<br/><br/>Examples are marked below.
| $and      | array  | no       | Array of comparison objects combined using logical AND
| $or       | array  | no       | Array of comparison objects combined using logical OR

##### Examples

```js
{
  ""filter"": {
    ""model"": { ""$eq"": ""MacBook Pro"" } // ATTRIBUTE (standard field)
  }
}
```

```js
{
  ""filter"": {
    ""custom_object_fields.ip_address"": { ""$eq"": ""192.168.1.1"" } // ATTRIBUTE (custom field)
  }
}
```

```js
// $or
{
  ""filter"": {
    ""$or"": [
      { ""model"": { ""$eq"": ""MacBook Pro"" } }, // ATTRIBUTE
      { ""model"": { ""$eq"": ""ThinkPad X1"" } } // ATTRIBUTE
    ]
  }
}
```

#### Comparison Object

A comparison object is essentially an 'if' statement that returns all asset records that meet the specified condition. Conditions are based on attribute values.

A comparison object is a JSON object that has the following properties:

| Name      | Type          | Required | Description
| --------- | ------------- | -------- | -----------
| FIELD_KEY | string        | yes      | To filter on a custom asset field, you must prepend `custom_object_fields.` on the field key. For example: `custom_object_fields.ip_address`<br/><br/>The following standard asset fields can be used without needing to prepend a namespace: `asset_type`, `user`, `organization`, `location`, `model`, `purchase_date`, `status`
| OPERATOR  | string        | yes      | A comparison operator, such as `$eq`
| VALUE     | string, array | yes      | The value you're filtering for

* Date values should be in [ISO 8601](https://en.wikipedia.org/wiki/ISO_8601) format.

#### Pagination

* [Cursor pagination](/api-reference/introduction/pagination/#cursor-pagination) only.
* Returns the assets sorted by relevancy with page limits. Requests with a `sort` parameter return all assets; requests without a `sort` parameter return the first 10,000 assets only.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/it_asset_management/locations,POST,CreateItamLocation,Create Asset Location,"Creates a location.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/it_asset_management/statuses,POST,CreateItamStatus,Create Asset Status,"Creates a status.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/macros,POST,CreateMacro,Create Macro,"#### Allowed For
* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/macros/{macro_id}/attachments,POST,CreateAssociatedMacroAttachment,Create Macro Attachment,"Allows an attachment to be uploaded and associated with a macro at the same time.

**Note:** A macro can be associated with up to five attachments.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/oauth/clients,POST,CreateOAuthClient,Create Client,"#### Allowed For

* Admins
* Agents with the [Manage APIs](https://support.zendesk.com/hc/en-us/articles/4408882153882) permission

#### Allowed scopes

You can optionally set a `scope` property on the client to restrict which scopes it is
permitted to request during the OAuth authorization flow. The value is a space-separated
string of scope values. When set, any token request using this client must only include
scopes from this list. If a client requests a scope not included in its allowed scopes,
the request fails with a `400 Bad Request` response and an `invalid_scope` error. If
`scope` is omitted, no scope restrictions are applied to the client.

For the full list of valid scope values, see [Scopes](/api-reference/ticketing/oauth/grant_type_tokens/#scope).",true,true,true,false
zendesk,oas.yaml,/api/v2/organization_memberships,POST,CreateOrganizationMembership,Create Membership,"Assigns a user to a given organization. Returns an error with status 422 if the user is already assigned to the organization.

#### Allowed For

* Admins
* Agents when creating a new organization membership for an end user",true,true,true,false
zendesk,oas.yaml,/api/v2/organization_memberships/create_many,POST,CreateManyOrganizationMemberships,Create Many Memberships,"Accepts an array of up to 100 organization membership objects.

This endpoint returns a `job_status` [JSON object](/api-reference/ticketing/ticket-management/job_statuses/#json-format) and queues a background job to do the work. Use the [Show Job Status](/api-reference/ticketing/ticket-management/job_statuses/#show-job-status) endpoint to check for the job's completion. Only a certain number of jobs can be queued or running at the same time. See [Job limit](/api-reference/introduction/rate-limits/#job-limit) for more information.

#### Allowed For
* Admins
* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/organization_subscriptions,POST,CreateOrganizationSubscription,Create Organization Subscription,"#### Allowed For:

* Agents
* End users

End users can only subscribe to shared organizations in which they're members.",true,true,true,false
zendesk,oas.yaml,/api/v2/organizations,POST,CreateOrganization,Create Organization,"You must provide a unique `name` for each organization. Normally
the system doesn't allow records to be created with identical names.
However, a race condition can occur if you make two or more identical
POSTs very close to each other, causing the records to have identical
organization names.

**Note**: Leading and trailing whitespace in `name` is automatically trimmed before validation. This means that names differing only by whitespace are treated as duplicates. For example, ""API Company"" and ""API Company "" are considered the same name.

#### Allowed For

* Admins
* Agents assigned to a custom role with permissions to manage organizations (Enterprise only)",true,true,true,false
zendesk,oas.yaml,/api/v2/organizations/create_many,POST,CreateManyOrganizations,Create Many Organizations,"Accepts an array of up to 100 organization objects.

#### Response

This endpoint returns a `job_status` [JSON object](/api-reference/ticketing/ticket-management/job_statuses/#json-format) and queues a background job to do the work. Use the [Show Job Status](/api-reference/ticketing/ticket-management/job_statuses/#show-job-status) endpoint to check for the job's completion. Only a certain number of jobs can be queued or running at the same time. See [Job limit](/api-reference/introduction/rate-limits/#job-limit) for more information.

#### Allowed For

* Agents, with restrictions applying on certain actions",true,true,true,false
zendesk,oas.yaml,/api/v2/organizations/create_or_update,POST,CreateOrUpdateOrganization,Create Or Update Organization,"Creates an organization if it doesn't already exist, or updates
an existing organization. Using this method means one less call
to check if an organization exists before creating it. You need
to specify the id or external id when updating
an organization to avoid a duplicate error response. Name is
not available as a matching criteria.

#### Allowed For

* Agents, with restrictions on certain actions",true,true,true,false
zendesk,oas.yaml,/api/v2/organizations/{organization_id}/merge,POST,CreateOrganizationMerge,Merge Organization With Another Organization,"Merges two organizations by moving all users, tickets, and domain names from the organization specified by `{organization_id}` to the organization specified by `winner_id`. After the merge:

- The ""losing"" organization will be deleted.
- Other organization fields and their values will not be carried over to the ""winning"" organization.
- The merge operation creates an `Organization Merge` record which contains a status indicating the progress of the merge.

**Note**: This operation is irreversible.

#### Merge Statuses

| Status | Description |
|--------|-------------|
| new | A job has been queued to merge the two organizations. |
| in progress | The job to merge the two organizations has started. |
| error | An error occurred during the merge job. The merge can be retried by repeating the API call. | 
| complete | The merge has been completed successfully. |

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/organizations/{organization_id}/tags,POST,SetOrganizationTags,Set Organization Tags,"#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/problems/autocomplete,POST,AutocompleteProblems,Autocomplete Problems,"Returns tickets whose type is ""problem"" and whose subject contains the string specified in the `text` parameter.

You can specify the `text` parameter in the request body rather than the query string. Example:

`{""text"": ""fire""}`

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/push_notification_devices/destroy_many,POST,PushNotificationDevices,Bulk Unregister Push Notification Devices,"Unregisters the mobile devices that are receiving push notifications. Specify the devices as an array of mobile device tokens.

#### Allowed for

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/queues,POST,CreateQueue,Create Queue,"Creates a queue. Accepts a JSON queue definition as the request body.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/requests,POST,CreateRequest,Create Request,"Accepts a `request` object that sets one or more properties.

#### Allowed for

* End users
* Anonymous users (rate limit of 5 requests per hour for [trial accounts](/documentation/developer-tools/getting-started/getting-a-trial-or-sponsored-account-for-development/))

#### Additional properties

In addition to the writable request properties in the [JSON Format table](#json-format) above, you can set the following properties when creating a request.

| Name                | Type   | Mandatory | Comment
| ----------------    | -------| --------- | -------
| comment             | object | yes       | Describes the problem, incident, question, or task. See [Request comments](#request-comments)
| collaborators       | array  | no        | Adds collaborators (cc's) to the request. An email notification is sent to them when the ticket is created. See [Setting collaborators](/documentation/ticketing/managing-tickets/creating-and-managing-requests#setting-collaborators)
| requester           | object | yes*      | \*Required for anonymous requests. Specifies the requester of the anonymous request. See [Creating anonymous requests](/documentation/ticketing/managing-tickets/creating-and-managing-requests#creating-anonymous-requests)

#### Creating follow-up requests

Once a ticket is closed (as distinct from solved), it can't be reopened. However, you can create a new request that references the closed ticket. To create the follow-up request, include a `via_followup_source_id` property in the `request` object that specifies the closed ticket. The parameter only works with closed tickets. It has no effect with other tickets.",true,true,true,false
zendesk,oas.yaml,/api/v2/resource_collections,POST,CreateResourceCollection,Create Resource Collection,"Creates a resource collection from a provided `payload` object. The `payload` object is specified the same way as the content of a requirements.json file in a Zendesk app. See [Specifying Apps Requirements](/documentation/apps/app-developer-guide/apps_requirements/) in the Zendesk Apps framework docs.

The response includes a [job
status](/api-reference/ticketing/ticket-management/job_statuses/) for creation of the specified resources.

#### Allowed for

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/routing/agents/instance_values/jobs,POST,BulkSetAgentAttributeValuesJob,Bulk Set Agent Attribute Values Jobs,"Adds, replaces or removes multiple attributes for up to 100 agents.

#### Allowed For
* Admins
* [Agents in custom role with permission to manage skills](https://support.zendesk.com/hc/en-us/articles/4408882153882)

#### Available Parameters

The request takes a data object with the following properties:
| Name       | Type   | Required | Description                                                                                                                                                                                                                                       |
| ---------- | ------ | -------- | ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
| action     | string | true     | The action to perform on the attribute values. One of the following: ""upsert"", ""update"", ""delete""                                                                                                                                                 |
| attributes | object | true     | The attribute values to update. See [Attribute Values](#attribute-values). `agent_skill_priority` is optional. If not provided, it keeps the current priority or defaults to `NORMAL` when adding new attribute values.                           |
| items      | array  | true     | The list of agent ids                                                                                                                                                                                                                             |

Action can be one of the following:
  * upsert: Adds new attribute values to the agents
  * update: Replaces all the current attribute values of the agents with the new values
  * delete: Removes specified attribute values from the agents

This endpoint returns a `job_status` [JSON object](/api-reference/ticketing/ticket-management/job_statuses/#json-format) and queues a background job to do the work. Use the [Show Job Status](/api-reference/ticketing/ticket-management/job_statuses/#show-job-status) endpoint to check for the job's completion.",true,true,true,false
zendesk,oas.yaml,/api/v2/routing/agents/{user_id}/instance_values,POST,SetAgentAttributeValues,Set Agent Attribute Values,"Adds the specified attributes if no attributes exists, or replaces all existing attributes with the specified attributes.

#### Allowed For

* Admins
* [Agents in custom role with permission to manage skills](https://support.zendesk.com/hc/en-us/articles/4408882153882)",true,true,true,false
zendesk,oas.yaml,/api/v2/routing/tickets/{ticket_id}/instance_values,POST,SetTicketAttributeValues,Set Ticket Attribute Values,"Adds the specified attributes if no attributes exists, or replaces all existing attributes with the specified attributes.

Invalid or deleted attributes are ignored.

#### Allowed For

* Admins
* [Agents in custom role with permission to manage skills](https://support.zendesk.com/hc/en-us/articles/4408882153882)
* Agents, when the account setting for editing ticket skills is enabled for all agents",true,true,true,false
zendesk,oas.yaml,/api/v2/saved_searches,POST,CreateSavedSearch,Create Saved Search,"Creates a saved search for the requesting agent. An agent can have at most 20 saved searches,
and names must be unique per agent.

#### Allowed For
- Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/sharing_agreements,POST,CreateSharingAgreement,Create Sharing Agreement,"#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/suspended_tickets/attachments,POST,SuspendedTicketsAttachments,Suspended Ticket Attachments,"Makes copies of any attachments on a suspended ticket and returns them as [attachment tokens](/api-reference/ticketing/tickets/ticket-attachments/). If the  ticket is manually recovered, you can include the attachment tokens on the new ticket.

#### Allowed For

* Admins and [agents in custom roles with permission](https://support.zendesk.com/hc/en-us/articles/4408882153882#topic_cxn_hig_bd) to manage suspended tickets on Enterprise plans
* Unrestricted agents on all other plans",true,true,true,false
zendesk,oas.yaml,/api/v2/task_list_templates,POST,CreateTaskListTemplate,Create Task List Template,"Creates a task list template.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/task_lists/{task_list_id}/task_items,POST,CreateCustomTaskItem,Create Custom Task Item,"Adds a task item to the specified custom task list. The task list must be a custom task list (not created from a template). Creating a task item increments `task_count` on the parent task list.

`name` is required. `description` is optional.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/ticket_content_pins,POST,CreateTicketContentPin,Create Ticket Content Pin,"Creates a new content pin for a specific ticket. Content pins allow you to link to articles, community posts, or external content for easy reference.

#### Allowed For

* Admins
* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/ticket_fields,POST,CreateTicketField,Create Ticket Field,"Creates any of the following custom field types:

| Custom field type | Description                                                                                                                                                     |
|-------------------|-----------------------------------------------------------------------------------------------------------------------------------------------------------------|
| text              | Default custom field type when `type` is not specified                                                                                                          |
| textarea          | For multi-line text                                                                                                                                             |
| checkbox          | To capture a boolean value. Allowed values are true or false. Optionally, you can specify a tag to be added to the ticket when the value is true.               |
| date              | Example: 2021-04-16                                                                                                                                             |
| integer           | String composed of numbers. May contain an optional decimal point                                                                                               |
| decimal           | For numbers containing decimals                                                                                                                                 |
| regexp            | Matches the Regex pattern found in the custom field settings                                                                                                    |
| partialcreditcard | A credit card number. Only the last 4 digits are retained                                                                                                       |
| multiselect       | Enables users to choose multiple options from a dropdown menu. It contains one or more tag values belonging to the field's options.                             |
| tagger            | Single-select dropdown menu. It contains one or more tag values belonging to the field's options. Example: ( {""id"": 21938362, ""value"": [""hd_3000"", ""hd_5555""]}) |
| lookup            | A field to create a relationship (see [lookup relationships](/api-reference/ticketing/lookup_relationships/lookup_relationships/)) to another object such as a user, ticket, or organization |
| multi_lookup      | A field to create a relationship to multiple records of the same object type. See [About multi-lookup relationship fields](/api-reference/ticketing/lookup_relationships/lookup_relationships/#about-multi-lookup-relationship-fields) |

**Note**: Tags can't be re-used across custom ticket fields. For example, if you configure a tag for a checkbox field, you can't use that tag value for a dropdown (tagger) field option. The use of tags isn't validated and can prevent editing in the future.

See [About custom field types](https://support.zendesk.com/hc/en-us/articles/4408838961562) in the Zendesk Help Center.

#### Allowed For

* Admins

#### Field limits

We recommend the following best practices for ticket fields limits. Creating more than these amounts can affect performance.

* 400 ticket fields per account if your account doesn't have ticket forms
* 400 ticket fields per ticket form if your account has ticket forms

The following field types have their own limits, enforced on creation:

* Two `multi_lookup` fields per account. See [Creating multi-lookup relationship fields](/api-reference/ticketing/lookup_relationships/lookup_relationships/#creating-multi-lookup-relationship-fields)",true,true,true,false
zendesk,oas.yaml,/api/v2/ticket_forms,POST,CreateTicketForm,Create Ticket Form,"#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/ticket_forms/{ticket_form_id}/clone,POST,CloneTicketForm,Clone an Already Existing Ticket Form,"#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/ticket_forms/{ticket_form_id}/ticket_form_statuses,POST,CreateTicketFormStatuses,Create Ticket Form Statuses,"Creates one or many ticket form status associations

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/tickets/{ticket_id}/tags,POST,SetTagsTicket,Set Tags,"#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/tickets/{ticket_id}/task_lists,POST,CreateTaskList,Create Task List,"Adds a task list to the specified ticket. There are two ways to create a task list:

**Create from a template:** Include `task_list_template_id` in the request body. The new task list will inherit the template's name, description, and task items.

**Create a custom task list:** Include `name` (and optionally `description`) instead of `task_list_template_id`. Custom task lists have no template and allow you to add, update, and delete task items individually.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/trigger_categories,POST,CreateTriggerCategory,Create Ticket Trigger Category,Creates a ticket trigger category.,true,true,true,false
zendesk,oas.yaml,/api/v2/trigger_categories/jobs,POST,BatchOperateTriggerCategories,Create Batch Job for Ticket Trigger Categories,Creates a job that performs a batch operation for the given ticket trigger categories.,true,true,true,false
zendesk,oas.yaml,/api/v2/uploads,POST,UploadFiles,Upload Files,"Uploads a file that can be attached to a ticket comment. It doesn't attach the file to the comment. For details and examples, see [Attaching ticket comments with the API](/documentation/ticketing/managing-tickets/adding-ticket-attachments-with-the-api/).

The endpoint has a required `filename` query parameter. The parameter specifies what the file will be named when attached to the ticket comment (to give the agent more context about the file). The parameter does not specify the file on the local system to be uploaded. While the two names can be different, their file extensions must be the same. If they don't match, the agent's browser or file reader could give an error when attempting to open the attachment.

The `Content-Type` header must contain a recognized MIME type that correctly describes the type of the uploaded file. Failing to send a recognized, correct type may cause undesired behavior. For example, in-browser audio playback may be interrupted by the browser's security mechanisms for MP3s uploaded with an incorrect type.

Adding multiple files to the same upload is handled by splitting requests and passing the API token received from the first request to each subsequent request. The token is valid for 60 minutes.

**Note**: Even if [private attachments](https://support.zendesk.com/hc/en-us/articles/8435939957914) are enabled in the Zendesk Support instance, uploaded files are visible to any authenticated user at the `content_URL` specified in the [JSON response](#json-format) until the upload token is consumed. Once a file is associated with a ticket or post, visibility is restricted to users with access to the ticket or post with the attachment.

#### Allowed For

* End users",true,true,true,false
zendesk,oas.yaml,/api/v2/user_fields,POST,CreateUserField,Create User Field,"Creates any of the following custom field types:

* text (default when no ""type"" is specified)
* textarea
* checkbox
* date
* integer
* decimal
* regexp
* dropdown
* lookup
* multiselect

See [About custom field types](https://support.zendesk.com/hc/en-us/articles/4408838961562) in Zendesk help.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/user_fields/{user_field_id}/options,POST,CreateOrUpdateUserFieldOption,Create or Update a User Field Option,"Creates a new option or updates an existing option for the given drop-down user field.

To update an option, include the id of the option in the `custom_field_option` object. Example: `{""custom_field_option"": {""id"": 10002, ""name"": ""Pineapples"", ... }`. If an option exists for the given ID, the option will be updated. Otherwise, a new option will be created.

#### Response

Returns one of the following status codes:

- 200 with `Location: /api/v2/user_fields/{user_field_id}/options` if the user field option already exists in the database
- 201 with `Location: /api/v2/user_fields/{user_field_id}/options` if the user field option is new

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/users,POST,CreateUser,Create User,,true,false,true,false
zendesk,oas.yaml,/api/v2/users/autocomplete,POST,AutocompleteUsersPost,Autocomplete Users by Request Body,"Returns an array of users whose name starts with the value specified in the `name` property in the request body.
It only returns users with no foreign identities.

This endpoint accepts the same parameters as the [GET method](#autocomplete-users-by-query-string) but they are specified in the request body instead of the query string.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/users/create_many,POST,CreateManyUsers,Create Many Users,"Accepts an array of up to 100 user objects.

**Note**: To protect the data in your Zendesk account, bulk user imports are not enabled by default in Zendesk accounts. The account owner or an admin must contact [Zendesk Customer Support](https://support.zendesk.com/hc/en-us/articles/4408843597850) to enable the imports. A 403 Forbidden
error is returned if data imports are not enabled.

#### Allowed For

* Admins and [agents in custom roles with permission](https://support.zendesk.com/hc/en-us/articles/4408882153882#topic_cxn_hig_bd) to manage end users or team members

#### Specifying an organization

You can assign a user to an existing organization by setting an
`organization_id` property in the user object.

#### Response

This endpoint returns a `job_status` [JSON object](/api-reference/ticketing/ticket-management/job_statuses/#json-format) and queues a background job to do the work. Use the [Show Job Status](/api-reference/ticketing/ticket-management/job_statuses/#show-job-status) endpoint to check for the job's completion. Only a certain number of jobs can be queued or running at the same time. See [Job limit](/api-reference/introduction/rate-limits/#job-limit) for more information.",true,true,true,false
zendesk,oas.yaml,/api/v2/users/create_or_update,POST,CreateOrUpdateUser,Create Or Update User,"Creates a user if the user does not already exist, or updates an existing user
identified by e-mail address or external ID.

If you don't specify a role parameter, the new user is assigned the role of end user.

If you need to create users without sending out a verification email, include a `""skip_verify_email"": true` property in the body.

#### External ID Case Sensitivity

When providing an external id to identify an existing user to update, the search for the user record is not case sensitive.

However, if an existing user is found, the system will update the user's external id to match the case of the external id used to find the user.

#### Response Status Code

- If the user already exists in Zendesk, a successful request returns a 200 OK status code.
- If the user does not exist in Zendesk and is created, the request returns a 201 Created status code.
- In both cases, the API responds with a JSON body containing the full user object, which includes the user's id and the fully-resolved URL to the user resource.

Example response:
```json
{
  ""user"": {
    ""id"": 8929981612030,
    ""url"": ""https://{subdomain}.zendesk.com/api/v2/users/8929981612030"",
  ...
  }
}
```

#### Allowed For

* Admins and [agents in custom roles with permission](https://support.zendesk.com/hc/en-us/articles/4408882153882#topic_cxn_hig_bd) to manage end users or team members",true,true,true,false
