set,repo,path,method,operationId,gt_class,callbacks_present,desc_mentions_callback,description,doc_has_webhooks,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,doc_top_level_security,has200,has201,has202,has204,has_description,has_operationId,has_summary,idempotency_header_param,party_id_param,requestBody_media_type,requestBody_party_money,requestBody_present,requestBody_props,resolved,resource_schema_found,resource_schema_from,resource_schema_party_field,resource_schema_props,security_present,security_scheme_count,security_scopes,status_codes,summary,x_extension_keys
holdout4,linode,/{apiVersion}/object-storage/buckets/{regionId}/{bucket}/object-acl,PUT,put-object-storage-bucket-acl,w,,,"Update a specific object's access control list (ACL) settings. ACLs define who can access your buckets and objects, and specify the level of access granted to those users. > 📘 > > You can use an outside API, such as the [Ceph Object Gateway S3 API](https://docs.ceph.com/en/latest/radosgw/s3/objectops/#set-object-acl) for more options. > --- - __OAuth scopes__. ``` object_storage:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth)",,,,,,,,,,,,,,,,,,,,,,,,,,,Update an object's ACL configuration,
holdout4,linode,/{apiVersion}/object-storage/cancel,POST,post-cancel-object-storage,w,,,Cancel Object Storage on an Account. > 🚧 > > This removes all buckets and their contents from your Account. This data is irretrievable once removed. > --- - __CLI__. ``` linode-cli object-storage cancel ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` object_storage:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,Cancel Object Storage,
holdout4,linode,/{apiVersion}/object-storage/keys/{keyId},DELETE,delete-object-storage-key,w,,,"Revokes an Object Storage access key. Once revoked, the access key can no longer be used by third-party clients. A successful request triggers an `obj_access_key_delete` [event](https://techdocs.akamai.com/linode-api/reference/get-events). > 📘 > > This operation has specific [rate limits](https://techdocs.akamai.com/linode-api/reference/rate-limits#specific-operation-rate-limits). > --- - __CLI__. ``` linode-cli object-storage keys-delete 12345 ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` object_storage:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth)",,,,,,,,,,,,,,,,,,,,,,,,,,,Revoke an Object Storage access key,
holdout4,linode,/{apiVersion}/object-storage/transfer,GET,get-object-storage-transfer,r,,,The amount of outbound data transfer used by your account's Object Storage buckets. Object Storage adds 1 terabyte of outbound data transfer to your data transfer pool. See the [Object Storage Overview](https://www.linode.com/docs/products/storage/object-storage/#pricing) guide for details on Object Storage transfer quotas. > --- - __OAuth scopes__. ``` object_storage:read_only ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth) - __CLI__. ``` linode-cli object-storage transfer-view ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli),,,,,,,,,,,,,,,,,,,,,,,,,,,Get Object Storage transfer data,
holdout4,linode,/{apiVersion}/placement/groups/{groupId},PUT,put-placement-group,w,,,"Change the `label` for a specific placement group. This is the only value you can update. However, you can [add](https://techdocs.akamai.com/linode-api/reference/post-group-add-linode) more Linodes or [remove](https://techdocs.akamai.com/linode-api/reference/post-group-unassign) existing ones. > 📘 > > To update a placement group, your [user grants](https://techdocs.akamai.com/linode-api/reference/get-user-grants) need to include `read_write` permission to all of the Linodes in the group. Talk to your local account administrator about grant management for your user. > --- - __CLI__. ``` linode-cli placement group-update 528 \ --label PG_Miami_failover_update ``` [Learn more...](https://tech…",,,,,,,,,,,,,,,,,,,,,,,,,,,Update a placement group,
holdout4,linode,/{apiVersion}/profile/apps/{appId},DELETE,delete-profile-app,w,,,Expires this app token. This token can no longer be used to access your account. > --- - __CLI__. ``` linode-cli profile app-delete 123 ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` account:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,Revoke app access,
holdout4,linode,/{apiVersion}/profile/logins,GET,get-profile-logins,r,,,Returns a collection of successful account logins from this user during the last 90 days. > --- - __CLI__. ``` linode-cli profile logins-list ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` account:read_only ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,List logins,
holdout4,linode,/{apiVersion}/profile/preferences,PUT,put-user-preferences,w,,,"Updates a user's preferences. These preferences are tied to the OAuth client that generated the token making the request. The user preferences endpoints allow consumers of the API to store arbitrary JSON data, such as a user's font size preference or preferred display name. An account may have multiple preferences. Preferences, and the pertaining request body, may contain any arbitrary JSON data that the user would like to store. > --- - __OAuth scopes__. ``` account:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth)",,,,,,,,,,,,,,,,,,,,,,,,,,,Update a user's preferences,
holdout4,linode,/{apiVersion}/profile/sshkeys/{sshKeyId},GET,get-ssh-key,r,,,Returns a single SSH Key object identified by `id` that you have access to view. > --- - __CLI__. ``` linode-cli sshkeys view 42 ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` account:read_only ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,Get an SSH key,
holdout4,linode,/{apiVersion}/profile/tokens,POST,post-personal-access-token,x,,,"Creates a Personal Access Token for your User. The raw token will be returned in the response, but will never be returned again afterward so be sure to take note of it. You may create a token with _at most_ the scopes of your current token. The created token will be able to access your Account until the given expiry, or until it is revoked. __Parent and child accounts__ In a [parent and child account](https://www.linode.com/docs/guides/parent-child-accounts/) environment, the following apply: - If you're using a child account parent user (proxy user), you can't create this form of token. The only token available to a proxy user is one that lets you run operations in a child account. These a…",,,,,,,,,,,,,,,,,,,,,,,,,,,Create a personal access token,
holdout4,linode,/{apiVersion}/regions/{regionId},GET,get-region,r,,,Returns a single Region. > --- - __CLI__. ``` linode-cli regions view us-east ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli),,,,,,,,,,,,,,,,,,,,,,,,,,,Get a region,
holdout4,linode,/{apiVersion}/support/tickets/{ticketId}/close,POST,post-close-ticket,w,,,Closes a support ticket you have access to modify. > --- - __CLI__. ``` linode-cli tickets close 11223344 ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` account:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,Close a support ticket,
holdout4,linode,/{apiVersion}/tags/{tagLabel},GET,get-tagged-objects,r,,,Returns a paginated list of all objects you've tagged with the specified tag. The response includes a mixed collection of all object types. > 📘 > > This operation can only be accessed by account users with _unrestricted_ access. Talk to your local account administrator about access management. > --- - __OAuth scopes__. ``` account:read_only ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,List tagged objects,
holdout4,linode,/{apiVersion}/volumes/{volumeId},PUT,put-volume,w,,,Update a Block Storage volume that you have permission to `read_write`. > --- - __CLI__. ``` linode-cli volumes update 12345 \ --label my_volume ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli) - __OAuth scopes__. ``` volumes:read_write ``` [Learn more...](https://techdocs.akamai.com/linode-api/reference/get-started#oauth),,,,,,,,,,,,,,,,,,,,,,,,,,,Update a volume,
holdout4,linode,/{apiVersion}/vpcs,POST,post-vpc,x,,,"Create a new VPC and optionally associated VPC Subnets. - Users must have the `add_vpc` grant to access this operation. - A successful request triggers a `vpc_create` event and `subnet_create` events for any created VPC Subnets. Once a VPC is created, it can be attached to a Linode by assigning a VPC Subnet to one of the Linode's Configuration Profile Interfaces. This step can be accomplished with the following operations: - [Create a Linode](https://techdocs.akamai.com/linode-api/reference/post-linode-instance) - [Create a config profile](https://techdocs.akamai.com/linode-api/reference/post-add-linode-config) - [Update a config profile](https://techdocs.akamai.com/linode-api/reference/put…",,,,,,,,,,,,,,,,,,,,,,,,,,,Create a VPC,
holdout4,linode,/{apiVersion}/vpcs/{vpcId}/subnets,GET,get-vpc-subnets,r,,,Get information about all VPC Subnets associated with a VPC. > --- - __CLI__. ``` linode-cli vpcs subnets-list $vpcId ``` [Learn more...](https://techdocs.akamai.com/cloud-computing/docs/getting-started-with-the-linode-cli),,,,,,,,,,,,,,,,,,,,,,,,,,,List VPC subnets,
holdout4,x,/2/account,GET,getDeveloperAccount,r,,,Returns the authenticated user's X Developer Platform account. A user without an account gets a resource-not-found error entry.,,,,,,,,,,,,,,,,,,,,,,,,,,,Get developer account,
holdout4,x,/2/account_activity/webhooks/{webhook_id}/subscriptions/all,GET,validateAccountActivitySubscription,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate Account Activity Subscription,
holdout4,x,/2/account_activity/webhooks/{webhook_id}/subscriptions/{user_id}/all,DELETE,deleteAccountActivitySubscription,w,,,Deletes an Account Activity subscription for the given webhook and user ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Delete subscription,
holdout4,x,/2/activity/subscriptions,GET,getActivitySubscriptions,r,,,Get a list of active subscriptions for XAA,,,,,,,,,,,,,,,,,,,,,,,,,,,Get X activity subscriptions,
holdout4,x,/2/activity/subscriptions/{subscription_id},PUT,updateActivitySubscription,w,,,Updates a subscription for an X activity event,,,,,,,,,,,,,,,,,,,,,,,,,,,Update X activity subscription,
holdout4,x,/2/bots,GET,getBots,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Bots,
holdout4,x,/2/bots/{id},PUT,updateBot,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Update Bot,
holdout4,x,/2/broadcasts,GET,listBroadcasts,r,,,"Returns the authenticated user's live-video broadcasts, or selected owned broadcasts when ids are provided. At most one of `ids`, `max_results` may be provided. At most one of `ids`, `pagination_token` may be provided.",,,,,,,,,,,,,,,,,,,,,,,,,,,List broadcasts,
holdout4,x,/2/broadcasts/scheduled/{id},DELETE,deleteScheduledBroadcast,w,,,Deletes a scheduled broadcast by its alphanumeric UBS broadcast id.,,,,,,,,,,,,,,,,,,,,,,,,,,,Delete a scheduled broadcast,
holdout4,x,/2/broadcasts/scheduled/{id}/live,POST,goLiveScheduledBroadcast,x,,,Publishes a schedule that was created or updated with `manual_publish: true`. Without that flag the coordinator auto-publishes at start and this call is rejected.,,,,,,,,,,,,,,,,,,,,,,,,,,,Go live on a scheduled broadcast,
holdout4,x,/2/broadcasts/{id}/chat,POST,sendBroadcastChat,x,,,"Posts a chat message to a running broadcast, attributed to the authenticated user.",,,,,,,,,,,,,,,,,,,,,,,,,,,Send a chat message to a live broadcast,
holdout4,x,/2/broadcasts/{id}/chat/{message_id},DELETE,deleteBroadcastChatMessage,x,,,Removes a specific chat message from a running broadcast owned by the authenticated user.,,,,,,,,,,,,,,,,,,,,,,,,,,,Remove a chat message from a live broadcast,
holdout4,x,/2/chat/conversations/group/initialize,POST,initializeChatGroup,x,,,Initializes a new Chat group conversation and returns a unique conversation ID. Use the returned conversation_id in a subsequent POST /chat/conversations/group call to fully create and configure the group.,,,,,,,,,,,,,,,,,,,,,,,,,,,Initialize Chat Group,
holdout4,x,/2/chat/conversations/{id}/keys,POST,addConversationKeys,x,,,"Adds (initializes or rotates) the encryption keys for a Chat conversation. Call this before sending messages in a new 1:1 conversation, and again with a newer key version to rotate the conversation key. For 1:1 conversations, provide the recipient's user ID as the conversation id; the server constructs the canonical conversation ID from the authenticated user and recipient. The request body must contain the conversation key version and participant keys (the conversation key encrypted for each participant using their public key).",,,,,,,,,,,,,,,,,,,,,,,,,,,Add Conversation Keys,
holdout4,x,/2/chat/conversations/{id}/messages/delete,POST,deleteChatMessages,x,,,"Deletes one or more messages from a Chat conversation. For 1:1 conversations, provide the recipient's user ID; the server constructs the canonical conversation ID from the authenticated user and recipient. Delete for all removes a message you sent (or, in groups you administer, any message) for every participant; delete for self removes any message only from your own view.",,,,,,,,,,,,,,,,,,,,,,,,,,,Delete Chat messages,
holdout4,x,/2/chat/media/upload/initialize,POST,chatMediaUploadInitialize,x,,,Initializes an XChat media upload session.,,,,,,,,,,,,,,,,,,,,,,,,,,,Initialize Chat Media Upload,
holdout4,x,/2/chat/media/{id}/{media_hash_key},GET,chatMediaDownload,r,,,Downloads encrypted media bytes from an XChat conversation. The response body contains raw binary bytes.,,,,,,,,,,,,,,,,,,,,,,,,,,,Download Chat Media,
holdout4,x,/2/compliance/jobs,GET,getComplianceJobs,r,,,Retrieves a list of Compliance Jobs filtered by job type and optional status.,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Compliance Jobs,
holdout4,x,/2/compliance/jobs/{id},GET,getComplianceJobsById,r,,,Retrieves details of a specific Compliance Job by its ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Compliance Job by ID,
holdout4,x,/2/connections,DELETE,deleteConnectionsByUuids,w,,,Terminates multiple streaming connections by their UUIDs for the authenticated application.,,,,,,,,,,,,,,,,,,,,,,,,,,,Terminate multiple connections,
holdout4,x,/2/connections/{endpoint_id},DELETE,deleteConnectionsByEndpoint,w,,,Terminates all streaming connections for a specific endpoint ID for the authenticated application.,,,,,,,,,,,,,,,,,,,,,,,,,,,Terminate connections by endpoint,
holdout4,x,/2/dm_conversations/with/{participant_id}/dm_events,GET,getDirectMessagesEventsByParticipantId,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Direct Messages Events by Participant ID,
holdout4,x,/2/dm_conversations/{id}/dm_events,GET,getDirectMessagesEventsByConversationId,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Direct Messages Events by Conversation ID,
holdout4,x,/2/dm_events/{event_id},GET,getDirectMessagesEventsById,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Direct Messages Events by ID,
holdout4,x,/2/likes/sample10/stream,GET,streamLikesSample10,r,,,Streams a 10% sample of public Likes in real-time.,,,,,,,,,,,,,,,,,,,,,,,,,,,Stream sampled Likes,
holdout4,x,/2/lists/{id},GET,getListsById,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Lists by ID,
holdout4,x,/2/lists/{id}/members,GET,getListsMembers,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Lists Members,
holdout4,x,/2/lists/{id}/tweets,GET,getListsPosts,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Lists Posts,
holdout4,x,/2/media/metadata,POST,createMediaMetadata,w,,,Creates metadata for a Media file.,,,,,,,,,,,,,,,,,,,,,,,,,,,Create Media metadata,
holdout4,x,/2/media/upload,GET,getMediaUploadStatus,r,,,Retrieves the status of a Media upload by its ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Media upload status,
holdout4,x,/2/media/upload/{id}/append,POST,appendMediaUpload,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Append Media Upload,
holdout4,x,/2/news/search,GET,searchNews,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Search News,
holdout4,x,/2/notes/evaluate,POST,evaluateCommunityNotes,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evaluate Community Notes,
holdout4,x,/2/notes/{id},DELETE,deleteCommunityNotes,w,,,Deletes a community note.,,,,,,,,,,,,,,,,,,,,,,,,,,,Delete a Community Note,
holdout4,x,/2/spaces/by/creator_ids,GET,getSpacesByCreatorIds,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Spaces by Creator IDs,
holdout4,x,/2/spaces/{id}/buyers,GET,getSpacesBuyers,r,,,Retrieves a list of Users who purchased tickets to a specific Space by its ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Space ticket buyers,
holdout4,x,/2/tweets,GET,getPostsByIds,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Posts by IDs,
holdout4,x,/2/tweets/compliance/stream,GET,streamPostsCompliance,r,,,Streams all compliance data related to Posts.,,,,,,,,,,,,,,,,,,,,,,,,,,,Stream Posts compliance data,
holdout4,x,/2/tweets/firehose/stream,GET,streamPostsFirehose,r,,,Streams all public Posts in real-time.,,,,,,,,,,,,,,,,,,,,,,,,,,,Stream all Posts,
holdout4,x,/2/tweets/firehose/stream/lang/ko,GET,streamPostsFirehoseKo,r,,,Streams all public Korean-language Posts in real-time.,,,,,,,,,,,,,,,,,,,,,,,,,,,Stream Korean Posts,
holdout4,x,/2/tweets/sample/stream,GET,streamPostsSample,r,,,Streams a 1% sample of public Posts in real-time.,,,,,,,,,,,,,,,,,,,,,,,,,,,Stream sampled Posts,
holdout4,x,/2/tweets/search/recent,GET,searchPostsRecent,r,,,"At most one of `start_time`, `since_id` may be provided. At most one of `end_time`, `until_id` may be provided. At most one of `pagination_token`, `next_token` may be provided.",,,,,,,,,,,,,,,,,,,,,,,,,,,Search Posts Recent,
holdout4,x,/2/tweets/search/stream/rules,POST,updateRules,w,,,"Adds or deletes rules from the active rule set for the filtered stream. Exactly one of `add`, `delete`, or `?delete_all=true` must be specified. Use `?dry_run=true` to validate without committing.",,,,,,,,,,,,,,,,,,,,,,,,,,,Update stream rules,
holdout4,x,/2/tweets/search/webhooks/{webhook_id},DELETE,deleteWebhooksStreamLink,w,,,Deletes the link delivering FilteredStream events to the given webhook.,,,,,,,,,,,,,,,,,,,,,,,,,,,Delete stream link,
holdout4,x,/2/tweets/{id},GET,getPostsById,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Posts by ID,
holdout4,x,/2/tweets/{id}/retweeted_by,GET,getPostsRepostedBy,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Posts Reposted by,
holdout4,x,/2/usage/credits,GET,getUsageCredits,r,,,"Returns the payer's developer-platform credit balance in USD. total_balance is max(0, prepaid_balance + free_balance); prepaid_balance may be negative.",,,,,,,,,,,,,,,,,,,,,,,,,,,Get usage credits,
holdout4,x,/2/users/by,GET,getUsersByUsernames,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users by Usernames,
holdout4,x,/2/users/me,GET,getUsersMe,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users Me,
holdout4,x,/2/users/reposts_of_me,GET,getUsersRepostsOfMe,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users Reposts of Me,
holdout4,x,/2/users/{id}/affiliates,GET,getUsersAffiliates,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users Affiliates,
holdout4,x,/2/users/{id}/bookmarks,POST,createUsersBookmark,w,,,"Adds one or more Posts to the authenticated user's Bookmarks. Supply `tweet_id` for a single Post, or `tweet_ids` (at most 25) to bookmark several in one request. Optional `folder_id` applies to every Post in the request. Billing and rate limits still apply per HTTP request.",,,,,,,,,,,,,,,,,,,,,,,,,,,Create Bookmark,
holdout4,x,/2/users/{id}/bookmarks/folders/{folder_id},GET,getUsersBookmarksByFolderId,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users Bookmarks by Folder ID,
holdout4,x,/2/users/{id}/dm/unblock,POST,unblockUsersDms,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unblock Users Dms,
holdout4,x,/2/users/{id}/followed_lists/{list_id},DELETE,unfollowList,w,,,Causes the authenticated user to unfollow a List by its ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfollow a List,
holdout4,x,/2/users/{id}/following,POST,followUser,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Follow User,
holdout4,x,/2/users/{id}/likes/{tweet_id},DELETE,unlikePost,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unlike Post,
holdout4,x,/2/users/{id}/muting,GET,getUsersMuting,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users Muting,
holdout4,x,/2/users/{id}/pinned_lists,GET,getUsersPinnedLists,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Users Pinned Lists,
holdout4,x,/2/users/{id}/public_keys,GET,getUsersPublicKey,r,,,Returns a user's registered public keys for X Chat encryption.,,,,,,,,,,,,,,,,,,,,,,,,,,,Get public keys,
holdout4,x,/2/users/{id}/retweets/{source_tweet_id},DELETE,unrepostPost,w,,,Causes the authenticated user to unrepost a specific Post by its ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrepost Post,
holdout4,x,/2/users/{source_user_id}/following/{target_user_id},DELETE,unfollowUser,w,,,Causes the authenticated user to unfollow a specific user by their ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfollow User,
holdout4,x,/2/webhooks,POST,createWebhooks,x,,,Creates a new webhook configuration.,,,,,,,,,,,,,,,,,,,,,,,,,,,Create webhook,
holdout4,x,/2/webhooks/{webhook_id},PUT,validateWebhooks,x,,,Triggers a CRC check for a given webhook.,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate webhook,
holdout5,amazon,/aplus/2020-11-01/contentAsinValidations,POST,validateContentDocumentAsinRelations,r,,,"Checks if the A+ Content document is valid for use on a set of ASINs. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 10 | 10 | The `x-amzn-RateLimit-Limit` response header contains the usage plan rate limits for the operation, when available. The preceding table contains the default rate and burst values for this operation. Selling partners whose business demands require higher throughput might have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/aplus/2020-11-01/contentDocuments/{contentReferenceKey},GET,getContentDocument,r,,,"Returns an A+ Content document, if available. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 10 | 10 | The `x-amzn-RateLimit-Limit` response header contains the usage plan rate limits for the operation, when available. The preceding table contains the default rate and burst values for this operation. Selling partners whose business demands require higher throughput might have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/aplus/2020-11-01/contentDocuments/{contentReferenceKey}/asins,GET,listContentDocumentAsinRelations,r,,,"Returns a list of ASINs that are related to the specified A+ Content document, if available. If you don't include the `asinSet` parameter, this operation returns all ASINs related to the content document. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 10 | 10 | The `x-amzn-RateLimit-Limit` response header contains the usage plan rate limits for the operation, when available. The preceding table contains the default rate and burst values for this operation. Selling partners whose business demands require higher throughput might have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits](https://developer-docs…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/aplus/2020-11-01/contentPublishRecords,GET,searchContentPublishRecords,r,,,"Searches for A+ Content publishing records, if available. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 10 | 10 | The `x-amzn-RateLimit-Limit` response header contains the usage plan rate limits for the operation, when available. The preceding table contains the default rate and burst values for this operation. Selling partners whose business demands require higher throughput might have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/appIntegrations/2024-04-01/notifications/{notificationId}/feedback,POST,recordActionFeedback,w,,,"Records the seller's response to a notification. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1 | 5 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The preceding table indicates the default rate and burst values for this operation. Sellers whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/awd/2024-05-09/inboundOrders,POST,createInbound,x,,,"Creates a draft AWD inbound order with a list of packages for inbound shipment. The operation creates one shipment per order. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1 | 1 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The preceding table indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/awd/2024-05-09/inboundOrders/{orderId}/cancellation,POST,cancelInbound,x,,,"Cancels an AWD Inbound order and its associated shipment. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1 | 1 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The preceding table indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/awd/2024-05-09/inboundShipments/{shipmentId},GET,getInboundShipment,r,,,"Retrieves an AWD inbound shipment. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 2 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/awd/2024-05-09/inboundShipments/{shipmentId}/transport,PUT,updateInboundShipmentTransportDetails,w,,,"Updates transport details for an AWD shipment. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1 | 1 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/awd/2024-05-09/outboundOrders,POST,createOutbound,x,,,"Creates a draft AWD outbound order with the specified products. The API returns the order ID for the newly created order and starts an async validation check on the outbound products. After the validation check, the order status transitions from `VALIDATING` to `ELIGIBLE/INELIGIBLE`. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1 | 1 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than tho…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
